date,time_bucket,bbq_ckn_l,bbq_ckn_m,bbq_ckn_s,big_meat_s,brie_carre_s,calabrese_l,calabrese_m,calabrese_s,cali_ckn_l,cali_ckn_m,cali_ckn_s,ckn_alfredo_l,ckn_alfredo_m,ckn_alfredo_s,ckn_pesto_l,ckn_pesto_m,ckn_pesto_s,classic_dlx_l,classic_dlx_m,classic_dlx_s,five_cheese_l,four_cheese_l,four_cheese_m,green_garden_l,green_garden_m,green_garden_s,hawaiian_l,hawaiian_m,hawaiian_s,ital_cpcllo_l,ital_cpcllo_m,ital_cpcllo_s,ital_supr_l,ital_supr_m,ital_supr_s,ital_veggie_l,ital_veggie_m,ital_veggie_s,mediterraneo_l,mediterraneo_m,mediterraneo_s,mexicana_l,mexicana_m,mexicana_s,napolitana_l,napolitana_m,napolitana_s,pep_msh_pep_l,pep_msh_pep_m,pep_msh_pep_s,pepperoni_l,pepperoni_m,pepperoni_s,peppr_salami_l,peppr_salami_m,peppr_salami_s,prsc_argla_l,prsc_argla_m,prsc_argla_s,sicilian_l,sicilian_m,sicilian_s,soppressata_l,soppressata_m,soppressata_s,southw_ckn_l,southw_ckn_m,southw_ckn_s,spicy_ital_l,spicy_ital_m,spicy_ital_s,spin_pesto_l,spin_pesto_m,spin_pesto_s,spinach_fet_l,spinach_fet_m,spinach_fet_s,spinach_supr_l,spinach_supr_m,spinach_supr_s,thai_ckn_l,thai_ckn_m,thai_ckn_s,the_greek_l,the_greek_m,the_greek_s,the_greek_xl,the_greek_xxl,veggie_veg_l,veggie_veg_m,veggie_veg_s,oil_price,is_holiday
02/09/2015,Dinner,0,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,1,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47.67,0
02/09/2015,Lunch,1,1,1,1,1,0,0,0,0,3,0,0,4,0,2,0,0,1,1,1,2,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,3,0,1,0,0,1,1,1,0,0,0,0,4,1,1,1,0,0,0,0,1,0,1,47.67,0
02/10/2015,Afternoon,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,46.55,0
02/10/2015,Dinner,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,4,2,0,0,0,0,1,1,0,2,0,1,2,0,0,0,0,1,0,1,1,0,2,1,0,1,0,0,1,0,3,0,3,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,2,1,0,1,0,1,46.55,0
02/10/2015,Lunch,1,2,2,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,3,1,3,1,0,0,1,0,1,2,0,0,2,2,0,1,1,0,2,0,1,0,0,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46.55,0
02/11/2015,Afternoon,1,2,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,47.91,0
02/11/2015,Dinner,3,1,0,2,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,3,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,47.91,0
02/11/2015,Lunch,2,3,2,2,1,1,2,0,3,1,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,2,0,0,0,0,2,0,1,2,1,2,0,0,0,1,2,1,1,2,3,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,47.91,0
02/12/2015,Afternoon,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41.92,0
02/12/2015,Dinner,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,1,3,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,0,41.92,0
02/12/2015,Lunch,1,1,0,3,1,1,0,0,0,2,1,0,1,1,0,0,2,1,0,2,4,3,0,0,0,1,0,1,2,2,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,1,2,0,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,4,2,0,0,1,2,0,0,1,0,0,41.92,0
03/01/2015,Afternoon,1,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,1,1,2,0,1,1,2,1,0,0,1,0,0,1,0,0,1,0,1,2,2,0,0,0,2,2,0,1,1,0,0,1,2,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,3,2,1,0,2,0,1,0,1,1,0,52.32,0
03/01/2015,Dinner,2,0,1,4,1,0,1,0,1,1,1,3,2,0,1,0,0,1,0,0,2,1,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,3,0,0,2,0,0,0,2,2,1,0,0,2,0,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,52.32,0
03/01/2015,Lunch,0,3,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,1,1,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,52.32,0
03/02/2015,Afternoon,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,54.41,0
03/02/2015,Dinner,1,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,2,1,0,54.41,0
03/02/2015,Lunch,0,2,2,8,1,1,3,1,1,1,0,1,2,0,1,0,0,0,0,1,1,2,0,0,2,2,0,2,0,4,2,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,4,2,1,2,1,0,0,1,1,1,1,0,0,1,0,0,1,2,1,1,0,0,2,0,2,1,0,0,2,0,1,0,0,2,2,0,3,0,1,54.41,0
03/03/2015,Afternoon,2,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,61.18,0
03/03/2015,Dinner,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.18,0
03/03/2015,Lunch,0,0,1,3,0,0,1,0,4,2,1,1,1,0,0,0,0,1,1,1,3,1,1,0,1,1,4,2,2,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2,2,0,0,0,0,1,1,0,2,0,0,1,1,1,0,2,1,0,0,1,1,2,0,0,1,1,0,0,2,0,1,2,0,0,2,2,0,1,0,0,0,0,0,0,1,1,61.18,0
03/04/2015,Afternoon,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,52.32,0
03/04/2015,Dinner,1,3,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,2,2,2,0,0,0,1,3,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,2,2,1,0,1,0,1,1,3,1,1,2,1,1,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,4,1,0,0,0,0,2,0,1,1,1,52.32,0
03/04/2015,Lunch,0,0,0,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,1,1,3,2,2,1,1,2,1,0,0,0,0,1,0,2,0,0,0,0,1,0,2,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,1,1,2,2,2,0,0,1,0,0,2,1,52.32,0
03/05/2015,Afternoon,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,2,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,1,1,52.32,0
03/05/2015,Dinner,1,0,0,3,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52.32,0
03/05/2015,Lunch,0,0,1,3,1,0,0,0,1,0,2,0,2,0,0,0,2,0,1,0,0,1,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,0,52.32,0
03/06/2015,Afternoon,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,2,62.78,0
03/06/2015,Dinner,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,62.78,0
03/06/2015,Lunch,1,2,0,1,0,0,0,0,4,2,0,1,1,0,0,0,0,1,2,3,1,0,0,1,1,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,3,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,62.78,0
03/07/2015,Afternoon,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,59.06,1
03/07/2015,Dinner,2,0,1,8,0,0,1,0,1,4,1,1,0,0,2,2,1,0,4,3,1,4,0,0,0,1,2,0,0,1,0,0,2,3,0,0,3,0,1,1,0,6,3,0,2,2,0,0,0,1,1,3,4,1,0,0,1,4,0,1,1,0,1,0,2,0,0,0,2,2,0,0,1,3,1,1,0,0,0,0,6,0,0,1,0,3,1,0,0,0,3,59.06,1
03/07/2015,Lunch,2,2,2,4,1,0,0,0,1,1,2,0,2,0,0,1,0,0,1,3,2,2,1,0,0,0,2,1,2,2,0,0,1,2,1,0,1,1,1,1,1,2,0,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,1,0,0,2,1,0,0,1,2,0,0,1,1,2,0,0,1,1,1,0,1,1,2,0,1,0,0,0,0,0,1,1,1,59.06,1
03/08/2015,Afternoon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.49,0
03/08/2015,Dinner,2,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,0,1,3,2,2,1,0,0,0,0,1,0,0,49.49,0
03/08/2015,Lunch,1,3,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,2,0,0,1,1,1,0,4,2,0,0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,49.49,0
03/09/2015,Afternoon,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,2,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,50.41,0
03/09/2015,Dinner,1,2,0,2,0,0,0,0,2,1,1,0,0,0,2,1,1,0,1,2,0,1,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,50.41,0
03/09/2015,Lunch,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4,0,2,0,1,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,1,0,2,2,2,0,0,0,1,1,1,0,3,0,0,0,2,0,0,1,0,0,1,0,0,1,0,2,0,0,0,3,0,0,0,0,1,1,0,1,1,2,50.41,0
03/10/2015,Afternoon,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,1,0,1,4,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,3,0,2,0,3,0,1,0,0,0,0,0,0,1,1,0,3,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,52.32,0
03/10/2015,Dinner,0,0,0,5,1,0,1,0,0,1,1,0,2,0,0,0,0,0,3,0,2,2,0,1,0,0,4,0,2,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,3,0,1,2,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,52.32,0
03/10/2015,Lunch,0,0,0,4,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,52.32,0
03/11/2015,Afternoon,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,48.0,0
03/11/2015,Dinner,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,48.0,0
03/11/2015,Lunch,0,2,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,2,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2,1,1,3,1,2,1,2,0,0,0,1,1,0,0,1,0,0,1,3,1,1,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,2,0,0,48.0,0
03/12/2015,Afternoon,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,1,2,2,0,0,0,1,0,0,0,0,1,2,42.0,0
03/12/2015,Dinner,1,1,1,2,0,0,1,0,2,1,1,0,2,0,0,0,0,1,1,2,2,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,42.0,0
03/12/2015,Lunch,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,1,1,2,3,1,0,0,0,1,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2,3,0,2,0,0,0,1,1,1,0,1,0,0,1,1,0,2,0,0,0,0,0,3,0,1,42.0,0
04/01/2015,Afternoon,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,52.32,0
04/01/2015,Dinner,3,1,0,0,2,0,1,1,1,1,0,0,2,0,1,0,0,2,0,0,1,0,2,0,1,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,2,2,1,0,0,0,0,0,0,0,1,0,52.32,0
04/01/2015,Lunch,2,1,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,52.32,0
04/02/2015,Afternoon,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55.07,0
04/02/2015,Dinner,1,1,1,1,1,0,1,0,2,0,1,0,2,0,0,0,0,2,2,0,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,55.07,0
04/02/2015,Lunch,2,0,2,3,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,2,0,0,0,1,2,1,2,1,1,2,0,4,2,0,1,1,1,0,1,1,1,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,4,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2,1,1,55.07,0
04/03/2015,Afternoon,1,0,0,1,0,0,1,0,0,1,1,2,1,0,0,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,59.18,0
04/03/2015,Dinner,2,3,0,3,0,0,0,0,2,3,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,1,0,59.18,0
04/03/2015,Lunch,4,1,0,1,1,0,3,0,2,1,0,1,1,0,1,0,0,2,0,2,1,1,0,0,1,0,2,1,4,1,2,1,1,1,0,0,2,1,1,0,0,1,2,0,1,1,1,0,2,1,0,1,0,3,0,1,0,1,2,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,59.18,0
04/04/2015,Afternoon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,1,52.32,0
04/04/2015,Dinner,1,0,1,2,1,0,1,1,1,2,0,0,2,0,1,0,0,0,3,2,2,1,1,0,0,1,3,1,1,2,3,0,1,0,1,0,0,1,1,2,1,2,0,0,1,1,1,0,1,2,2,3,0,1,0,0,2,0,2,2,1,1,0,0,0,2,1,0,2,0,0,0,1,0,0,2,0,0,3,1,6,2,0,0,1,0,1,0,0,2,0,52.32,0
04/04/2015,Lunch,0,2,0,2,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,2,1,1,0,0,0,1,0,0,3,0,1,2,1,3,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,4,1,0,4,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,2,1,0,0,2,1,52.32,0
04/05/2015,Afternoon,2,1,0,1,1,0,0,0,1,1,1,1,2,0,0,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,64.62,0
04/05/2015,Dinner,1,0,0,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,64.62,0
04/05/2015,Lunch,0,3,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,1,2,1,5,2,1,0,0,0,2,1,1,1,3,0,1,0,1,1,0,1,2,0,0,0,0,1,1,1,0,1,0,1,3,2,1,1,1,0,0,0,1,0,0,1,0,0,1,2,2,0,2,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,2,64.62,0
04/06/2015,Afternoon,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,60.34,0
04/06/2015,Dinner,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,1,1,1,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,60.34,0
04/06/2015,Lunch,1,1,0,5,1,1,0,1,2,1,2,0,0,0,0,0,1,0,2,2,3,2,0,0,1,1,3,1,2,1,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,2,1,3,3,2,2,1,0,1,0,3,1,0,1,2,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,60.34,0
