Alfredo Sauce,Anchovies,Artichoke,Artichokes,Arugula,Asiago Cheese,Bacon,Barbecue Sauce,Barbecued Chicken,Beef Chuck Roast,Blue Cheese,Brie Carre Cheese,Calabrese Salami,Capocollo,Caramelized Onions,Chicken,Chipotle Sauce,Chorizo Sausage,Cilantro,Coarse Sicilian Salami,Corn,Eggplant,Feta Cheese,Fontina Cheese,Friggitello Peppers,Garlic,Genoa Salami,Goat Cheese,Gorgonzola Piccante Cheese,Gouda Cheese,Green Olives,Green Peppers,Italian Sausage,Jalapeno Peppers,Kalamata Olives,Luganega Sausage,Mozzarella Cheese,Mushrooms,Nduja Salami,Onions,Oregano,Pancetta,Parmigiano Reggiano Cheese,Pears,Peperoncini verdi,Pepperoni,Pesto Sauce,Pineapple,Plum Tomatoes,Prosciutto,Prosciutto di San Daniele,Provolone Cheese,Red Onions,Red Peppers,Ricotta Cheese,Romano Cheese,Sliced Ham,Smoked Gouda Cheese,Soppressata Salami,Spinach,Sun-dried Tomatoes,Thai Sweet Chilli Sauce,Thyme,Tomato Sauce,Tomatoes,Zucchini
0.0,0.07,0.42000000000000004,0.12,0.0,0.15,0.6900000000000001,0.44,0.42,0.58,0.23,0.0,0.1,0.13,0.0,0.56,0.16,0.0,0.88,0.64,0.56,0.0,0.36,0.48,0.14,2.0600000000000005,0.0,0.0,0.0,0.39,0.6100000000000001,0.72,0.0,1.2800000000000002,0.27,0.68,3.5899999999999994,0.65,0.16,0.32,0.0,0.03,0.0,0.0,0.0,1.84,0.0,0.07,0.0,0.0,0.0,0.14,1.5600000000000003,1.17,0.0,0.12,0.0,0.21,0.0,0.5,0.0,0.22,0.0,2.5599999999999996,2.3899999999999997,0.22
0.58,0.21000000000000002,0.14,0.8099999999999999,0.13,0.8500000000000001,0.58,0.44,0.42,0.29,0.92,0.0,0.6000000000000001,1.2500000000000002,0.0,1.3600000000000003,0.32,0.23,0.62,0.16,0.6000000000000001,0.0,0.36,0.16,0.14,4.9700000000000015,0.78,0.27,0.16,0.13,1.12,0.56,0.09,0.7,0.26,0.17,6.769999999999999,0.7200000000000001,0.16,0.08,0.0,0.03,0.08,0.0,0.07,3.79,0.8500000000000001,0.81,0.0,0.0,0.17,0.56,3.1799999999999997,2.07,0.19,0.48,0.8999999999999999,0.84,0.0,1.8400000000000003,0.11,0.0,0.0,5.359999999999999,4.209999999999999,0.22
0.58,0.21000000000000002,0.14,1.89,0.52,0.7,0.7,0.44,0.42,0.0,0.92,0.0,0.30000000000000004,0.91,0.0,1.4900000000000002,0.44,0.46,1.28,0.64,1.02,0.39,0.26,0.38,0.28,5.350000000000001,0.78,0.54,0.32,0.13,1.31,0.76,0.18,1.2100000000000002,0.1,0.68,8.94,1.23,0.32,0.32,0.0,0.06,0.16,0.0,0.14,2.43,0.75,1.29,0.0,0.0,0.68,0.56,3.040000000000001,2.45,0.38,0.48,1.2,0.84,0.21,1.29,0.33,0.66,0.0,7.22,5.27,0.99
0.0,0.0,0.56,1.2200000000000002,0.26,0.15,0.23,0.22,0.21,0.29,0.0,0.0,0.1,0.33,0.0,0.52,0.24,0.0,0.75,0.48,0.5800000000000001,0.0,0.39,0.86,0.0,3.24,0.0,1.08,0.32,0.52,0.43000000000000005,0.36,0.0,1.3900000000000001,0.33,0.51,5.130000000000001,0.6000000000000001,0.0,0.24,0.0,0.0,0.16,0.0,0.28,2.78,0.15,0.8800000000000001,0.05,0.0,0.34,0.0,1.16,0.7899999999999999,0.38,0.0,0.8999999999999999,0.0,0.21,0.7599999999999999,0.15,0.22,0.0,4.7,2.34,0.11
0.0,0.07,0.14,0.5,0.0,0.08,0.58,0.66,0.63,0.29,0.23,0.0,0.0,0.46,0.0,0.29000000000000004,0.16,0.23,0.31,0.16,0.30000000000000004,0.13,0.39,0.6,0.0,2.5700000000000003,0.52,0.47000000000000003,0.32,0.13,0.18,0.6799999999999999,0.09,0.45000000000000007,0.28,0.17,4.3100000000000005,0.8,0.0,0.08,0.14,0.0,0.16,0.0,0.07,3.51,0.1,0.34,0.05,0.0,0.0,0.14,1.0999999999999999,1.26,0.38,0.12,0.3,0.21,0.42,0.41000000000000003,0.04,0.22,0.0,3.489999999999999,1.86,0.33
0.58,0.07,0.0,1.3400000000000003,0.26,0.66,0.82,0.22,0.21,0.58,0.46,0.0,0.1,0.6100000000000001,0.0,1.7000000000000004,0.12,0.6900000000000001,0.66,0.64,0.42000000000000004,0.0,0.5700000000000001,0.44,0.14,3.740000000000001,0.52,1.08,0.32,0.0,0.6100000000000001,0.52,0.27,0.51,0.49,0.68,7.070000000000001,0.8599999999999999,0.16,0.32,0.0,0.03,0.16,0.0,0.28,3.1900000000000004,0.15,1.1600000000000001,0.05,0.0,0.34,0.28,2.1000000000000005,2.15,0.38,0.24,0.8999999999999999,0.42,0.42,0.9800000000000001,0.15,1.1,0.0,5.64,4.029999999999999,0.33
0.0,0.14,0.0,0.6,0.0,0.16,0.35,0.66,0.63,0.29,0.6900000000000001,0.0,0.1,1.05,0.0,0.45,0.04,0.23,0.22,0.32,0.14,0.0,0.44,0.0,0.14,2.95,1.04,0.9400000000000001,0.16,0.0,0.77,0.6399999999999999,0.09,0.17,0.11,0.34,3.7199999999999998,0.9099999999999999,0.16,0.16,0.28,0.03,0.08,0.0,0.14,1.79,0.15,0.41000000000000003,0.0,0.0,0.0,0.42000000000000004,1.25,1.18,0.19,0.36,0.3,0.63,0.0,0.42999999999999994,0.11,0.44,0.0,3.9100000000000006,3.0700000000000003,0.0
0.58,0.07,0.9800000000000001,2.4699999999999998,0.13,0.47,1.05,0.44,0.42,0.29,0.23,0.0,0.1,0.78,0.0,1.64,0.36,0.6900000000000001,0.27,0.48,0.48,0.26,1.0199999999999998,1.12,0.14,6.360000000000001,0.26,1.75,0.32,0.91,1.3500000000000003,0.7200000000000001,0.27,1.64,0.5,0.51,7.470000000000003,1.9500000000000002,0.16,0.24,0.28,0.03,0.16,0.0,0.35000000000000003,5.24,0.79,0.55,0.1,0.0,0.17,0.14,2.73,2.7500000000000004,0.38,0.12,0.3,0.21,0.0,2.4400000000000004,0.41,0.88,0.0,8.030000000000001,4.199999999999998,0.66
0.29,0.21000000000000002,0.28,0.87,0.26,0.29000000000000004,0.6900000000000001,0.88,0.84,0.29,0.46,0.0,0.1,0.49,0.0,0.8,0.52,0.0,1.15,0.16,1.04,0.13,0.6199999999999999,0.32,0.14,4.76,0.0,0.9400000000000001,0.16,0.26,0.75,1.2000000000000002,0.0,1.32,0.16,0.17,6.900000000000003,1.54,0.16,0.08,0.28,0.03,0.08,0.0,0.14,4.34,0.25,0.34,0.0,0.0,0.34,0.28,3.27,2.3600000000000003,0.19,0.24,0.3,0.42,0.0,1.23,0.11,0.22,0.0,5.97,3.55,0.66
0.0,0.07,0.56,0.6499999999999999,0.0,0.0,0.36,0.66,0.63,0.29,0.0,0.14,0.1,0.5700000000000001,0.11,0.7,0.16,0.6900000000000001,0.31,0.16,0.30000000000000004,0.0,0.3,0.86,0.0,2.96,0.0,0.8700000000000001,0.0,0.52,0.31000000000000005,0.48,0.27,1.05,0.28,0.17,3.5599999999999996,0.13,0.0,0.08,0.42000000000000004,0.0,0.0,0.07,0.07,2.0700000000000003,0.29000000000000004,0.6800000000000002,0.05,0.06,0.0,0.0,0.6300000000000001,1.41,0.0,0.0,0.6,0.0,0.21,0.64,0.15,0.44,0.11,3.63,2.0499999999999994,0.0
0.29,0.07,0.7000000000000001,0.92,0.26,0.33,0.81,1.1,1.05,0.58,0.0,0.0,0.0,0.32,0.0,1.26,0.08,0.23,0.44,0.64,0.28,0.13,0.64,1.24,0.0,3.5700000000000007,0.26,0.47000000000000003,0.16,0.65,1.04,1.4,0.09,1.34,0.44,0.68,7.380000000000003,1.5,0.0,0.32,0.14,0.0,0.08,0.0,0.07,4.66,0.39,1.02,0.05,0.0,0.34,0.0,1.6300000000000001,2.5200000000000005,0.19,0.0,0.8999999999999999,0.0,0.42,1.6600000000000001,0.15,0.66,0.0,6.249999999999999,3.4899999999999998,0.55
0.0,0.07,0.14,1.0699999999999998,0.13,0.19,0.24,0.66,0.63,0.0,0.0,0.28,0.2,0.5800000000000001,0.22,0.86,0.04,0.46,0.22,0.16,0.14,0.26,0.12,0.38,0.14,2.79,0.26,0.47000000000000003,0.16,0.13,0.44000000000000006,0.6799999999999999,0.18,0.37,0.22000000000000003,0.17,5.180000000000001,0.35000000000000003,0.16,0.08,0.14,0.03,0.08,0.14,0.07,1.9600000000000002,0.35,1.3600000000000003,0.05,0.12,0.17,0.0,1.06,1.68,0.19,0.0,1.2,0.0,0.21,0.5900000000000001,0.15,0.88,0.22,4.26,2.6099999999999994,0.55
0.0,0.07,0.56,0.66,0.39,0.49,0.24,0.88,0.84,0.0,0.0,0.0,0.2,0.4,0.0,0.44,0.36,0.46,0.27,0.0,0.48,0.0,0.09,0.86,0.14,3.0,0.26,0.0,0.0,0.52,0.34,0.76,0.18,1.04,0.15000000000000002,0.0,4.420000000000001,0.37,0.16,0.0,0.0,0.03,0.0,0.0,0.0,3.0100000000000007,0.29000000000000004,0.34,0.0,0.0,0.51,0.0,1.69,1.34,0.0,0.0,0.3,0.0,0.21,1.0299999999999998,0.11,0.22,0.0,4.3999999999999995,2.23,0.11
0.29,0.0,0.28,1.35,0.0,0.22000000000000003,0.58,0.22,0.21,0.0,0.6900000000000001,0.0,0.1,0.6400000000000001,0.0,0.78,0.16,0.23,0.31,0.48,0.30000000000000004,0.39,0.08,0.54,0.0,3.0500000000000007,0.52,0.74,0.32,0.26,0.71,0.32,0.09,0.65,0.0,0.51,4.860000000000001,0.8,0.0,0.24,0.14,0.0,0.16,0.0,0.14,3.21,0.6000000000000001,0.41000000000000003,0.0,0.0,0.0,0.42000000000000004,0.62,1.4499999999999997,0.38,0.36,0.3,0.63,0.21,0.5,0.22,0.44,0.0,3.6399999999999992,2.519999999999999,0.66
0.0,0.14,0.42000000000000004,0.35,0.13,0.08,1.27,0.88,0.84,0.29,0.0,0.0,0.30000000000000004,0.7200000000000001,0.0,0.67,0.27999999999999997,0.23,0.4,0.64,0.46,0.0,0.56,0.7,0.0,3.91,0.52,0.27,0.48,0.39,1.23,0.84,0.09,0.9300000000000002,0.28,0.68,6.920000000000002,1.22,0.0,0.32,0.0,0.0,0.24,0.0,0.07,4.2,0.14,0.68,0.05,0.0,0.17,0.0,2.29,2.0,0.5700000000000001,0.0,0.6,0.0,0.21,0.9700000000000001,0.04,0.44,0.0,5.659999999999999,2.94,0.11
0.58,0.0,0.14,0.44999999999999996,0.13,0.28,0.59,0.0,0.0,0.29,0.23,0.0,0.1,0.31,0.0,0.95,0.0,0.6900000000000001,0.0,0.48,0.0,0.0,0.45,0.38,0.14,2.45,0.0,0.47000000000000003,0.16,0.13,0.43000000000000005,0.16,0.27,0.2,0.11,0.51,4.38,1.16,0.16,0.24,0.14,0.03,0.08,0.0,0.07,1.7,0.15,0.9500000000000002,0.0,0.0,0.17,0.14,1.23,0.9599999999999999,0.19,0.12,0.8999999999999999,0.21,0.21,0.28,0.11,0.44,0.0,4.5200000000000005,1.34,0.0
0.0,0.07,0.42000000000000004,0.0,0.0,0.0,0.58,0.22,0.21,0.58,0.46,0.0,0.2,0.52,0.0,0.8,0.2,0.23,0.53,0.0,0.44000000000000006,0.0,0.53,0.7,0.14,2.9000000000000004,0.0,0.4,0.16,0.39,0.62,0.84,0.09,1.02,0.22,0.0,5.820000000000002,1.4300000000000002,0.16,0.0,0.28,0.03,0.08,0.0,0.0,3.25,0.0,1.0200000000000002,0.0,0.0,0.0,0.28,1.7300000000000002,1.58,0.19,0.24,0.8999999999999999,0.42,0.21,0.77,0.0,0.66,0.0,4.99,1.9899999999999998,0.33
0.29,0.49000000000000005,0.7000000000000001,2.0500000000000003,0.26,0.18000000000000002,0.59,0.88,0.84,0.8699999999999999,0.23,0.14,0.30000000000000004,0.76,0.11,1.65,0.2,0.6900000000000001,0.53,0.0,0.44000000000000006,0.39,1.4799999999999998,1.02,0.0,6.780000000000002,0.26,0.74,0.64,0.65,1.51,0.84,0.27,1.4200000000000002,1.1800000000000002,0.0,8.13,1.15,0.0,0.0,0.14,0.0,0.32,0.07,0.14,2.78,1.01,1.02,0.25,0.06,0.34,0.14,2.8699999999999997,2.74,0.76,0.12,0.8999999999999999,0.21,0.21,2.7499999999999996,0.31,0.66,0.11,8.820000000000002,4.7299999999999995,0.77
0.0,0.0,0.0,0.42,0.13,0.22999999999999998,0.92,0.22,0.21,0.29,0.23,0.0,0.1,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.13,0.18,0.44,0.0,2.4400000000000004,0.52,0.67,0.16,0.0,0.33,0.72,0.0,0.0,0.16,0.34,3.5799999999999996,0.9400000000000001,0.0,0.16,0.28,0.0,0.08,0.0,0.07,2.83,0.1,0.0,0.0,0.0,0.17,0.14,1.4400000000000002,1.1199999999999999,0.19,0.12,0.0,0.21,0.42,0.62,0.0,0.0,0.0,3.1499999999999995,1.7400000000000002,0.66
0.58,0.07,0.56,1.19,0.13,0.7,0.23,0.44,0.42,0.0,1.1500000000000001,0.28,0.1,0.7000000000000001,0.22,1.1800000000000002,0.08,0.0,0.44,0.16,0.28,0.0,0.29000000000000004,0.86,0.0,3.81,0.78,0.81,0.16,0.52,0.5900000000000001,0.44,0.0,1.1400000000000001,0.27,0.17,3.5999999999999996,0.7,0.0,0.08,0.0,0.0,0.08,0.14,0.21000000000000002,1.67,0.15,0.41000000000000003,0.05,0.12,0.17,0.7000000000000001,1.43,1.36,0.19,0.6,0.3,1.05,0.21,1.1400000000000001,0.15,0.44,0.22,4.079999999999999,2.8099999999999996,0.11
0.29,0.28,0.8400000000000001,1.1600000000000001,0.52,0.63,1.17,0.0,0.0,0.58,0.92,0.0,0.6000000000000001,1.4600000000000002,0.0,1.4899999999999998,0.48,0.92,0.93,0.64,0.9,0.13,0.8099999999999998,1.6199999999999999,0.14,7.560000000000001,0.26,1.4100000000000001,0.16,0.78,2.3400000000000003,0.08,0.36,1.9500000000000002,0.54,0.68,7.8900000000000015,1.47,0.16,0.32,0.42000000000000004,0.03,0.08,0.0,0.21000000000000002,3.13,0.38,0.48000000000000004,0.05,0.0,0.68,0.56,3.0100000000000002,2.19,0.19,0.48,0.3,0.84,0.63,2.01,0.04,0.66,0.0,9.750000000000002,5.050000000000001,0.22
0.0,0.21000000000000002,0.28,0.77,0.26,0.15,0.35,0.0,0.0,0.29,0.0,0.0,0.0,0.31,0.0,0.95,0.0,0.23,0.0,0.32,0.0,0.26,0.55,0.54,0.14,3.4600000000000004,0.0,0.67,0.32,0.26,1.0,0.48,0.09,0.4,0.33,0.34,6.070000000000001,1.2999999999999998,0.16,0.16,0.28,0.03,0.16,0.0,0.07,2.8700000000000006,0.34,1.09,0.05,0.0,0.34,0.0,1.38,1.5899999999999999,0.38,0.0,0.8999999999999999,0.0,0.21,1.3800000000000001,0.04,0.88,0.0,5.97,2.66,0.66
0.58,0.07,0.28,0.86,0.0,0.85,0.47,0.44,0.42,0.29,0.46,0.14,0.0,0.47000000000000003,0.11,1.24,0.0,0.46,0.0,0.48,0.0,0.13,0.39,0.54,0.14,3.41,0.78,0.27,0.32,0.26,0.38,0.44,0.18,0.4,0.43,0.51,4.08,0.54,0.16,0.24,0.0,0.03,0.16,0.07,0.07,2.6,0.38,0.41000000000000003,0.05,0.06,0.0,0.28,1.53,1.6500000000000001,0.38,0.24,0.3,0.42,0.21,1.25,0.04,0.44,0.11,3.7300000000000004,2.9699999999999998,0.33
0.0,0.0,0.56,0.92,0.13,0.19,0.47,0.44,0.42,0.0,0.23,0.0,0.4,1.2300000000000002,0.0,0.45,0.2,0.46,0.53,0.48,0.44000000000000006,0.13,0.3,0.64,0.14,4.39,0.26,1.07,0.48,0.52,0.8200000000000001,0.9199999999999999,0.18,1.22,0.22000000000000003,0.51,6.0200000000000005,0.73,0.16,0.24,0.56,0.03,0.24,0.0,0.07,2.49,0.25,0.6100000000000001,0.05,0.0,0.17,0.14,2.44,1.6199999999999999,0.5700000000000001,0.12,0.6,0.21,0.0,1.2899999999999998,0.15,0.22,0.0,5.749999999999999,2.97,0.77
0.58,0.14,0.42000000000000004,1.25,0.0,0.28,1.04,0.44,0.42,0.8699999999999999,0.46,0.0,0.30000000000000004,0.59,0.0,0.76,0.0,0.23,0.0,0.48,0.0,0.13,0.6599999999999999,0.48,0.0,3.6300000000000012,0.0,1.08,0.16,0.39,0.85,0.48,0.09,0.6000000000000001,0.5,0.51,6.340000000000001,0.7,0.0,0.24,0.0,0.0,0.08,0.0,0.28,4.3100000000000005,0.39,1.08,0.05,0.0,0.0,0.28,1.5700000000000003,1.3,0.19,0.24,1.2,0.42,0.0,0.6,0.15,0.0,0.0,5.03,2.3399999999999994,0.22
0.0,0.14,0.14,0.6,0.13,0.08,0.81,0.22,0.21,0.29,0.6900000000000001,0.14,0.1,0.41000000000000003,0.11,1.0,0.36,0.23,0.84,0.16,0.74,0.0,0.36,0.16,0.14,2.8499999999999996,0.52,0.0,0.0,0.13,0.39,0.28,0.09,0.8700000000000001,0.11,0.17,5.64,0.6300000000000001,0.16,0.08,0.0,0.03,0.0,0.07,0.0,3.49,0.3,0.8200000000000001,0.0,0.06,0.17,0.42000000000000004,1.8199999999999998,1.72,0.0,0.36,0.6,0.63,0.0,0.44,0.22,0.88,0.11,3.809999999999999,2.829999999999999,0.11
0.29,0.14,0.28,2.02,0.0,0.29000000000000004,1.1600000000000001,1.32,1.26,0.58,0.46,0.14,0.2,0.41,0.11,1.8200000000000003,0.35999999999999993,0.46,0.84,0.48,0.7400000000000001,0.65,1.0499999999999998,0.32,0.14,6.790000000000001,0.0,0.81,0.48,0.26,0.72,1.92,0.18,1.07,0.61,0.51,8.73,2.07,0.16,0.24,0.0,0.03,0.24,0.07,0.21000000000000002,2.6,1.21,1.09,0.1,0.06,0.0,0.28,4.1000000000000005,4.199999999999999,0.5700000000000001,0.24,0.8999999999999999,0.42,0.0,2.4400000000000004,0.19,0.88,0.11,6.700000000000001,5.280000000000001,1.76
0.0,0.07,0.28,0.8999999999999999,0.0,0.04,0.47,0.88,0.84,0.0,0.0,0.0,0.2,0.68,0.0,0.65,0.48,0.46,0.9299999999999999,0.16,0.9,0.13,0.18,0.32,0.0,3.4899999999999998,0.26,1.01,0.32,0.26,0.44000000000000006,0.96,0.18,1.15,0.0,0.17,5.4700000000000015,0.71,0.0,0.08,0.14,0.0,0.16,0.0,0.21000000000000002,3.19,0.25,0.6800000000000002,0.0,0.0,0.0,0.0,1.7599999999999998,1.9000000000000001,0.38,0.0,0.6,0.0,0.0,0.51,0.11,0.44,0.0,4.08,2.94,0.44
0.0,0.28,0.28,0.5,0.39,0.08,0.82,1.32,1.26,0.29,0.6900000000000001,0.0,0.1,0.7200000000000001,0.0,0.8300000000000001,0.16,0.6900000000000001,0.31,0.32,0.30000000000000004,0.13,0.39,0.54,0.0,4.09,0.52,0.67,0.64,0.26,0.65,1.1600000000000001,0.27,0.65,0.28,0.34,8.050000000000002,0.6700000000000002,0.0,0.16,0.28,0.0,0.32,0.0,0.07,3.79,0.24000000000000002,0.75,0.05,0.0,0.51,0.42000000000000004,1.68,2.3600000000000003,0.76,0.36,0.6,0.63,0.21,0.64,0.04,0.66,0.0,6.93,3.4,0.33
0.58,0.14,0.28,0.75,0.39,0.4,0.82,0.22,0.21,0.58,0.92,0.0,0.1,0.9900000000000001,0.0,1.0500000000000003,0.27999999999999997,0.6900000000000001,0.4,0.32,0.46,0.26,0.52,0.54,0.14,4.260000000000001,0.78,0.8700000000000001,0.9600000000000001,0.26,1.05,0.56,0.27,0.7300000000000001,0.22,0.34,8.02,1.4899999999999998,0.16,0.16,0.42000000000000004,0.03,0.48000000000000004,0.0,0.07,3.3699999999999997,0.35,0.68,0.0,0.0,0.51,0.56,1.2400000000000002,1.8,1.14,0.48,0.6,0.84,0.21,0.6499999999999999,0.11,0.44,0.0,8.23,3.1299999999999994,0.44
0.0,0.07,0.28,0.69,0.39,0.33999999999999997,0.35,0.22,0.21,0.0,0.23,0.0,0.2,0.53,0.0,0.06,0.36,0.23,0.27,0.8,0.48,0.13,0.09,0.54,0.0,3.25,0.26,0.2,0.0,0.26,0.8400000000000001,0.24,0.09,0.64,0.1,0.8500000000000001,3.870000000000001,0.54,0.0,0.4,0.14,0.0,0.0,0.0,0.0,1.5999999999999999,0.25,0.27,0.0,0.0,0.51,0.14,1.26,0.7200000000000001,0.0,0.12,0.3,0.21,0.21,0.5,0.11,0.0,0.0,4.239999999999999,2.12,0.22
0.58,0.14,0.56,1.6,0.78,0.44,1.16,0.66,0.63,0.8699999999999999,0.92,0.28,0.6,1.7000000000000002,0.22,1.5,0.44,0.46,0.71,0.16,0.76,0.26,1.1199999999999999,0.64,0.28,6.839999999999998,1.04,0.9400000000000001,0.32,0.52,1.5999999999999999,1.2399999999999998,0.18,1.3800000000000001,0.67,0.17,9.14,1.68,0.32,0.08,0.28,0.06,0.16,0.14,0.14,3.7199999999999998,0.64,0.48000000000000004,0.1,0.12,1.02,0.56,3.8800000000000003,3.1300000000000003,0.38,0.48,0.3,0.84,0.0,2.11,0.3,0.66,0.22,10.500000000000002,4.949999999999998,0.99
0.0,0.14,0.0,0.84,0.13,0.33999999999999997,0.81,0.22,0.21,0.0,0.23,0.0,0.1,0.27,0.0,1.46,0.12,0.23,0.09,0.0,0.16,0.0,0.16,0.44,0.0,1.9100000000000004,0.26,0.0,0.0,0.0,0.8500000000000001,0.16,0.09,0.08,0.1,0.0,4.35,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2600000000000002,0.44000000000000006,1.3,0.0,0.0,0.17,0.14,1.1099999999999999,2.17,0.0,0.12,0.8999999999999999,0.21,0.42,1.13,0.22,1.54,0.0,2.5599999999999996,2.7199999999999998,0.0
0.0,0.07,0.14,0.3,0.65,0.04,0.24,0.66,0.63,0.29,0.0,0.14,0.0,0.14,0.11,0.16,0.12,0.46,0.09,0.32,0.16,0.0,0.27,0.38,0.28,2.51,0.26,0.0,0.48,0.13,0.28,0.6,0.18,0.28,0.11,0.34,4.730000000000001,0.37,0.32,0.16,0.0,0.06,0.24,0.07,0.0,1.61,0.29000000000000004,0.0,0.0,0.06,0.8500000000000001,0.0,1.0,0.7799999999999999,0.5700000000000001,0.0,0.0,0.0,0.21,0.49,0.11,0.0,0.11,5.31,1.6700000000000002,0.11
0.58,0.21000000000000002,0.14,0.8,0.0,0.32,0.36,0.22,0.21,0.29,0.0,0.14,0.0,0.19,0.11,0.8300000000000001,0.39999999999999997,0.6900000000000001,0.49,0.16,0.62,0.13,0.48,0.16,0.0,3.29,0.26,0.27,0.32,0.13,0.33999999999999997,0.48,0.27,0.61,0.28,0.17,4.03,0.74,0.0,0.08,0.0,0.0,0.16,0.07,0.07,2.0,0.25,0.34,0.05,0.06,0.0,0.0,1.68,1.3200000000000003,0.38,0.0,0.3,0.0,0.0,0.67,0.15,0.22,0.11,3.849999999999999,2.0399999999999996,0.44
0.0,0.14,0.14,0.82,0.13,0.19,0.58,0.88,0.84,0.29,0.23,0.14,0.0,0.37,0.11,0.74,0.32,0.23,0.62,0.0,0.6000000000000001,0.0,0.5999999999999999,0.38,0.14,3.2399999999999998,0.26,0.74,0.16,0.13,0.16,0.84,0.09,0.7,0.5,0.0,4.750000000000002,0.8500000000000001,0.16,0.0,0.14,0.03,0.08,0.07,0.14,1.73,0.0,1.02,0.1,0.06,0.17,0.14,1.9600000000000002,1.89,0.19,0.12,0.8999999999999999,0.21,0.21,0.8,0.08,0.66,0.11,4.23,2.67,0.11
0.29,0.0,0.0,1.1500000000000001,0.0,0.18000000000000002,0.12,0.44,0.42,0.8699999999999999,0.0,0.0,0.0,0.14,0.0,0.4,0.0,0.23,0.0,0.16,0.0,0.13,1.0399999999999998,0.0,0.28,1.8200000000000003,0.26,0.0,0.32,0.0,0.38,0.4,0.09,0.0,0.67,0.17,3.0200000000000005,0.73,0.32,0.08,0.0,0.06,0.16,0.0,0.0,1.7200000000000002,0.54,0.27,0.1,0.0,0.0,0.0,1.1900000000000002,0.72,0.38,0.0,0.3,0.0,0.0,1.11,0.3,0.0,0.0,3.1599999999999997,1.6400000000000003,0.22
0.0,0.07,0.0,1.02,0.0,0.19,0.12,0.0,0.0,0.0,0.46,0.0,0.1,0.5800000000000001,0.0,0.9700000000000001,0.12,0.23,0.66,0.0,0.42000000000000004,0.13,0.09,0.22,0.14,2.14,0.26,0.67,0.0,0.0,0.21000000000000002,0.0,0.09,0.51,0.05,0.0,2.55,0.31,0.16,0.0,0.28,0.03,0.0,0.0,0.07,0.47,0.4,0.55,0.0,0.0,0.0,0.28,0.88,1.24,0.0,0.24,0.3,0.42,0.21,0.37,0.22,0.88,0.0,1.9100000000000001,2.57,0.22
0.29,0.07,0.8400000000000001,0.95,0.39,0.18000000000000002,1.4,0.0,0.0,0.8699999999999999,0.46,0.14,0.4,0.76,0.11,1.1600000000000001,0.2,0.92,0.53,0.8,0.44000000000000006,0.13,0.8200000000000001,0.96,0.14,4.6400000000000015,0.26,0.54,0.48,0.78,1.6600000000000004,0.32,0.36,1.6200000000000003,0.5,0.8500000000000001,8.780000000000001,0.93,0.16,0.4,0.0,0.03,0.24,0.07,0.14,5.260000000000002,0.25,0.75,0.05,0.06,0.51,0.28,2.0500000000000007,1.66,0.5700000000000001,0.24,0.6,0.42,0.0,1.25,0.15,0.66,0.11,8.46,3.269999999999999,0.44
0.58,0.07,0.14,0.7699999999999999,0.13,0.47,0.35,0.22,0.21,0.8699999999999999,0.0,0.0,0.0,0.45,0.0,0.97,0.24000000000000002,0.23,0.75,0.0,0.5800000000000001,0.0,1.0099999999999998,1.04,0.0,3.5900000000000003,0.26,0.67,0.16,0.13,0.36000000000000004,0.52,0.09,0.7900000000000001,0.55,0.0,4.11,1.9300000000000002,0.0,0.0,0.28,0.0,0.08,0.0,0.07,3.1000000000000005,0.15,0.34,0.05,0.0,0.17,0.0,1.82,1.3099999999999998,0.19,0.0,0.3,0.0,0.84,0.98,0.15,0.22,0.0,5.35,2.2599999999999993,0.11
0.0,0.28,0.14,0.9700000000000001,0.52,0.22999999999999998,0.47,0.0,0.0,1.16,0.23,0.14,0.0,0.9000000000000001,0.11,0.81,0.2,0.46,0.53,0.32,0.44000000000000006,0.13,0.96,0.38,0.28,5.11,0.52,1.34,0.64,0.13,0.52,0.4,0.18,0.6200000000000001,0.83,0.34,7.630000000000002,0.64,0.32,0.16,0.56,0.06,0.32,0.07,0.14,3.22,0.38,0.9500000000000002,0.1,0.06,0.68,0.14,1.84,1.5899999999999999,0.76,0.12,0.8999999999999999,0.21,0.21,1.2000000000000002,0.08,0.44,0.11,8.309999999999999,4.0,0.44
0.29,0.14,0.42000000000000004,0.84,0.26,0.52,0.6900000000000001,0.88,0.84,0.0,0.23,0.14,0.1,1.11,0.11,1.07,0.43999999999999995,0.0,0.71,0.16,0.76,0.39,0.27,0.7,0.14,5.28,0.52,1.27,0.0,0.39,0.39,0.88,0.0,1.18,0.1,0.17,6.32,1.0499999999999998,0.16,0.08,0.7000000000000001,0.03,0.0,0.07,0.07,3.0000000000000004,0.30000000000000004,1.5600000000000003,0.0,0.06,0.34,0.14,2.6399999999999997,2.9399999999999995,0.0,0.12,1.5,0.21,0.21,0.79,0.0,0.66,0.11,5.6899999999999995,3.8200000000000003,0.88
