ingredient_Alfredo Sauce,ingredient_Anchovies,ingredient_Artichoke,ingredient_Artichokes,ingredient_Arugula,ingredient_Asiago Cheese,ingredient_Bacon,ingredient_Barbecue Sauce,ingredient_Barbecued Chicken,ingredient_Beef Chuck Roast,ingredient_Blue Cheese,ingredient_Brie Carre Cheese,ingredient_Calabrese Salami,ingredient_Capocollo,ingredient_Caramelized Onions,ingredient_Chicken,ingredient_Chipotle Sauce,ingredient_Chorizo Sausage,ingredient_Cilantro,ingredient_Coarse Sicilian Salami,ingredient_Corn,ingredient_Eggplant,ingredient_Feta Cheese,ingredient_Fontina Cheese,ingredient_Friggitello Peppers,ingredient_Garlic,ingredient_Genoa Salami,ingredient_Goat Cheese,ingredient_Gorgonzola Piccante Cheese,ingredient_Gouda Cheese,ingredient_Green Olives,ingredient_Green Peppers,ingredient_Italian Sausage,ingredient_Jalapeno Peppers,ingredient_Kalamata Olives,ingredient_Luganega Sausage,ingredient_Mozzarella Cheese,ingredient_Mushrooms,ingredient_Nduja Salami,ingredient_Onions,ingredient_Oregano,ingredient_Pancetta,ingredient_Parmigiano Reggiano Cheese,ingredient_Pears,ingredient_Peperoncini verdi,ingredient_Pepperoni,ingredient_Pesto Sauce,ingredient_Pineapple,ingredient_Plum Tomatoes,ingredient_Prosciutto,ingredient_Prosciutto di San Daniele,ingredient_Provolone Cheese,ingredient_Red Onions,ingredient_Red Peppers,ingredient_Ricotta Cheese,ingredient_Romano Cheese,ingredient_Sliced Ham,ingredient_Smoked Gouda Cheese,ingredient_Soppressata Salami,ingredient_Spinach,ingredient_Sun-dried Tomatoes,ingredient_Thai Sweet Chilli Sauce,ingredient_Thyme,ingredient_Tomato Sauce,ingredient_Tomatoes,ingredient_Zucchini
0.29,0.28,0.8400000000000001,0.62,0.39,0.37,0.5800000000000001,0.0,0.0,0.58,0.46,0.42,0.2,0.9,0.33,1.12,0.4399999999999999,0.23,1.28,0.32,1.02,0.0,0.74,1.1800000000000002,0.0,6.260000000000001,0.52,0.94,0.16,0.78,1.06,0.6,0.09,2.21,0.44,0.34,7.270000000000001,1.5,0.0,0.16,0.28,0.0,0.08,0.21,0.14,4.11,0.14,0.8800000000000001,0.05,0.18,0.51,0.28,2.63,1.59,0.19,0.24,0.8999999999999999,0.42,0.21,1.4700000000000004,0.04,0.22,0.33,8.690000000000001,3.830000000000001,0.33
0.29,0.07,0.28,1.0699999999999998,0.0,0.29,0.58,0.44,0.42,0.58,0.0,0.14,0.1,0.28,0.11,0.52,0.0,0.23,0.0,0.16,0.0,0.0,0.73,0.32,0.14,2.5600000000000005,0.0,0.81,0.16,0.26,0.87,0.32,0.09,0.4,0.44,0.17,3.230000000000001,0.69,0.16,0.08,0.0,0.03,0.08,0.07,0.21,1.8,0.15,0.6100000000000001,0.05,0.06,0.0,0.0,1.3200000000000005,0.8899999999999999,0.19,0.0,0.6,0.0,0.0,1.04,0.15,0.22,0.11,3.5,1.85,0.0
0.29,0.0,0.42,1.52,0.13,0.29,0.7,0.22,0.21,0.58,0.23,0.0,0.3,0.77,0.0,0.56,0.04,0.46,0.22,0.64,0.14,0.39,0.74,0.7,0.0,4.8100000000000005,0.0,1.55,0.0,0.39,1.07,0.72,0.18,0.7700000000000001,0.44,0.68,4.910000000000001,1.24,0.0,0.32,0.14,0.0,0.0,0.0,0.35,2.19,0.44,0.81,0.05,0.0,0.17,0.14,2.1500000000000004,1.4,0.0,0.12,0.8999999999999999,0.21,0.21,1.4700000000000002,0.04,0.0,0.0,5.440000000000002,2.8999999999999995,1.1
0.29,0.0,0.56,1.12,0.13,0.41,1.39,0.44,0.42,0.8699999999999999,0.46,0.0,0.1,0.8600000000000001,0.0,0.72,0.56,0.46,0.7999999999999999,0.64,0.92,0.13,0.95,0.64,0.28,4.45,0.78,0.67,0.32,0.52,0.81,0.64,0.18,1.46,0.72,0.68,6.410000000000001,1.02,0.32,0.32,0.28,0.06,0.16,0.0,0.07,3.5700000000000003,0.25,0.6100000000000001,0.1,0.0,0.17,0.28,2.57,2.1000000000000005,0.38,0.24,0.6,0.42,0.0,1.32,0.19,0.22,0.0,5.7700000000000005,3.5700000000000003,0.44
0.29,0.0,0.42,0.15,0.26,0.18,0.0,0.22,0.21,0.29,0.0,0.0,0.2,0.66,0.0,0.36,0.12,0.0,0.09,0.0,0.16,0.13,0.18,0.7,0.0,2.02,0.26,0.4,0.0,0.39,0.26,0.36,0.0,0.68,0.11,0.0,2.5599999999999996,0.4,0.0,0.0,0.28,0.0,0.0,0.0,0.0,2.1300000000000003,0.1,0.27,0.0,0.0,0.34,0.0,0.66,0.7599999999999999,0.0,0.0,0.3,0.0,0.21,0.24,0.0,0.0,0.0,3.2999999999999994,0.93,0.33
0.29,0.21,0.42,1.5700000000000005,0.13,0.37,0.81,0.66,0.63,0.29,0.23,0.14,0.3,0.7200000000000001,0.11,1.39,0.2,0.23,0.53,0.32,0.44,0.0,0.42,0.48,0.28,3.870000000000001,0.52,0.27,0.32,0.39,0.83,0.7999999999999999,0.09,1.02,0.5,0.34,6.480000000000002,0.54,0.32,0.16,0.0,0.06,0.16,0.07,0.07,2.1900000000000004,0.5900000000000001,0.8200000000000001,0.1,0.06,0.17,0.14,2.41,2.28,0.38,0.12,0.6,0.21,0.0,1.3600000000000003,0.41,0.88,0.11,4.859999999999999,3.99,0.22
0.29,0.0,0.0,0.6499999999999999,0.26,0.18,0.5800000000000001,0.66,0.63,0.0,0.46,0.14,0.1,0.53,0.11,1.23,0.0,0.23,0.0,0.16,0.0,0.13,0.38,0.44,0.0,3.05,0.26,0.4,0.32,0.0,0.51,0.72,0.09,0.0,0.17,0.17,5.560000000000002,1.09,0.0,0.08,0.28,0.0,0.16,0.07,0.0,3.5800000000000005,0.67,0.48,0.05,0.06,0.34,0.28,1.38,2.32,0.38,0.24,0.3,0.42,0.42,1.4400000000000004,0.15,0.66,0.11,4.789999999999999,2.27,0.44
0.0,0.0,0.14,0.39,0.13,0.38,0.35,0.22,0.21,0.0,0.0,0.0,0.0,0.5900000000000001,0.0,0.48,0.52,0.23,0.58,0.16,0.78,0.0,0.09,0.16,0.14,2.5700000000000003,0.52,0.67,0.48,0.13,0.1,0.28,0.09,0.6900000000000001,0.1,0.17,4.2700000000000005,0.31,0.16,0.08,0.28,0.03,0.24,0.0,0.07,3.78,0.0,0.14,0.0,0.0,0.17,0.0,1.31,1.36,0.5700000000000001,0.0,0.0,0.0,0.0,0.49,0.0,0.44,0.0,3.5,2.22,0.11
0.8699999999999999,0.07,0.8400000000000001,1.52,0.26,0.6900000000000001,1.17,0.22,0.21,0.29,0.46,0.14,0.1,1.32,0.11,2.47,0.2,0.92,0.53,0.48,0.44,0.13,0.38,1.84,0.14,6.59,0.78,2.1500000000000004,0.16,0.78,0.79,0.48,0.36,1.62,0.33,0.51,7.46,1.3200000000000005,0.16,0.24,0.56,0.03,0.08,0.07,0.35,3.94,0.67,1.16,0.05,0.06,0.34,0.28,1.78,3.26,0.19,0.24,0.8999999999999999,0.42,0.84,1.7200000000000002,0.15,1.1,0.11,7.749999999999999,4.869999999999999,0.44
0.29,0.21,0.28,2.1900000000000004,0.39,0.56,1.87,0.22,0.21,0.58,0.46,0.0,0.5,1.4300000000000002,0.0,1.37,0.24,1.38,0.75,0.48,0.5800000000000001,0.65,0.53,0.32,0.14,5.7700000000000005,0.78,0.94,0.32,0.26,1.47,0.68,0.54,0.99,0.32,0.51,9.61,1.6,0.16,0.24,0.28,0.03,0.16,0.0,0.14,5.23,1.23,0.75,0.0,0.0,0.51,0.28,2.8100000000000005,2.7000000000000006,0.38,0.24,0.6,0.42,0.0,1.42,0.33,0.66,0.0,9.28,5.42,1.2100000000000002
0.0,0.0,0.56,0.6499999999999999,0.13,0.04,0.7,0.0,0.0,0.29,0.23,0.14,0.1,0.27,0.11,1.58,0.24,0.46,0.18,0.16,0.32,0.13,0.3,1.08,0.14,3.1100000000000003,0.26,0.0,0.16,0.52,0.23,0.32,0.18,0.96,0.28,0.17,5.53,0.68,0.16,0.08,0.0,0.03,0.08,0.07,0.0,2.8699999999999997,0.39,1.03,0.05,0.06,0.17,0.14,1.11,2.27,0.19,0.12,0.6,0.21,0.42,0.88,0.15,1.54,0.11,4.109999999999999,2.31,0.44
0.29,0.07,0.28,1.3199999999999998,0.13,0.29,0.82,0.44,0.42,0.29,0.46,0.14,0.6000000000000001,1.06,0.11,0.71,0.12,0.6900000000000001,0.09,0.48,0.16,0.13,0.6199999999999999,0.32,0.28,5.160000000000001,0.0,1.01,0.64,0.26,1.4400000000000002,0.32,0.27,0.48,0.16,0.51,7.380000000000002,1.0699999999999998,0.32,0.24,0.14,0.06,0.32,0.07,0.21,3.73,0.4,0.6800000000000002,0.0,0.06,0.17,0.28,2.68,1.37,0.76,0.24,0.6,0.42,0.0,0.8400000000000001,0.22,0.44,0.11,7.27,2.9399999999999995,0.22
0.29,0.0,0.42,1.7000000000000002,0.26,0.18,0.58,0.44,0.42,0.29,0.23,0.0,0.1,0.42,0.0,1.08,0.12,0.23,0.66,0.64,0.42,0.13,0.6599999999999999,0.48,0.0,2.9,0.26,0.81,0.64,0.39,0.53,0.56,0.09,1.11,0.79,0.68,6.070000000000002,0.31,0.0,0.32,0.0,0.0,0.32,0.0,0.21,0.83,0.39,1.4900000000000002,0.2,0.0,0.34,0.14,1.39,1.65,0.76,0.12,1.5,0.21,0.0,1.44,0.27,0.44,0.0,4.71,2.859999999999999,0.44
0.0,0.14,0.0,0.15,0.0,0.08,0.58,0.0,0.0,0.29,0.23,0.0,0.2,0.93,0.0,0.13,0.0,0.23,0.0,0.0,0.0,0.13,0.27,0.0,0.0,2.23,0.52,0.6000000000000001,0.0,0.0,0.42,0.2,0.09,0.0,0.11,0.0,1.81,0.54,0.0,0.0,0.42,0.0,0.0,0.0,0.0,1.31,0.24,0.0,0.0,0.0,0.0,0.14,1.13,0.7599999999999999,0.0,0.12,0.0,0.21,0.0,0.36,0.0,0.0,0.0,2.53,1.5400000000000005,0.33
0.29,0.07,0.56,1.54,0.39,0.44,1.28,1.1,1.05,0.58,0.0,0.0,0.2,0.44,0.0,1.23,0.04,0.6900000000000001,0.22,0.32,0.14,0.39,0.8699999999999999,0.64,0.14,4.239999999999999,0.0,0.47,0.0,0.52,0.54,1.12,0.27,0.97,0.66,0.34,6.420000000000002,1.15,0.16,0.16,0.14,0.03,0.0,0.0,0.07,2.890000000000001,0.8700000000000001,0.95,0.1,0.0,0.51,0.0,2.81,2.76,0.0,0.0,0.8999999999999999,0.0,0.0,1.89,0.19,0.44,0.0,6.27,3.47,0.88
0.58,0.21,0.42,0.57,0.26,0.51,0.47,1.54,1.47,0.29,0.0,0.0,0.2,1.11,0.0,1.4,0.16,0.46,0.31,0.0,0.3,0.26,0.36,0.48,0.0,4.11,0.52,1.07,0.32,0.39,0.5,1.3200000000000005,0.18,0.8500000000000001,0.16,0.0,5.86,0.75,0.0,0.0,0.56,0.0,0.16,0.0,0.07,2.4200000000000004,0.34,1.02,0.0,0.0,0.34,0.0,2.0400000000000005,3.02,0.38,0.0,0.8999999999999999,0.0,0.0,0.67,0.0,0.66,0.0,5.74,3.61,0.55
0.58,0.07,0.28,0.3,0.0,0.28,0.8099999999999999,0.44,0.42,0.0,0.23,0.0,0.1,0.44,0.0,1.19,0.24,0.23,0.75,0.32,0.5800000000000001,0.13,0.0,0.54,0.0,2.2900000000000005,0.0,0.67,0.16,0.26,0.41,0.32,0.09,0.99,0.0,0.34,4.660000000000001,0.44,0.0,0.16,0.28,0.0,0.08,0.0,0.07,1.93,0.1,1.2200000000000002,0.0,0.0,0.0,0.14,1.07,1.88,0.19,0.12,1.2,0.21,0.21,0.08,0.0,0.44,0.0,2.74,2.03,0.22
0.29,0.0,0.14,0.82,0.13,0.29,0.58,0.66,0.63,0.58,0.0,0.0,0.0,0.0,0.0,0.6200000000000001,0.12,0.23,0.09,0.0,0.16,0.0,0.8599999999999999,0.16,0.14,1.5500000000000005,0.0,0.0,0.16,0.13,0.28,0.5599999999999999,0.09,0.28,0.61,0.0,3.55,0.8699999999999999,0.16,0.0,0.0,0.03,0.08,0.0,0.0,1.5,0.29,0.8800000000000001,0.1,0.0,0.17,0.0,1.5,1.2899999999999998,0.19,0.0,0.8999999999999999,0.0,0.0,1.2000000000000002,0.19,0.22,0.0,3.28,1.3600000000000003,0.0
0.29,0.14,0.42,1.15,0.26,0.3,1.29,0.44,0.42,0.58,0.0,0.14,0.3,1.5200000000000002,0.11,1.52,0.24,1.15,0.75,0.48,0.5800000000000001,0.26,0.77,0.7,0.56,5.330000000000001,1.04,1.07,0.48,0.39,1.13,0.8,0.4499999999999999,1.19,0.56,0.51,8.55,1.33,0.64,0.24,0.56,0.12,0.24,0.07,0.07,4.710000000000001,0.35,0.6200000000000001,0.1,0.06,0.34,0.0,2.71,2.74,0.5700000000000001,0.0,0.3,0.0,0.21,1.14,0.19,1.1,0.11,8.930000000000001,4.9,0.66
0.0,0.0,0.56,1.45,0.13,0.08,0.93,0.0,0.0,0.29,0.23,0.0,0.1,0.66,0.0,0.77,0.08,0.46,0.44,0.16,0.28,0.0,0.5900000000000001,0.86,0.14,3.47,0.52,1.35,0.48,0.52,0.51,0.2,0.18,1.14,0.45,0.17,4.44,0.9000000000000001,0.16,0.08,0.0,0.03,0.24,0.0,0.35,2.23,0.29,0.41,0.1,0.0,0.17,0.14,1.32,1.0499999999999998,0.5700000000000001,0.12,0.3,0.21,0.21,1.25,0.19,0.44,0.0,4.85,2.57,0.11
0.58,0.0,0.14,0.72,0.13,0.47,0.71,0.44,0.42,0.0,0.0,0.0,0.0,0.27,0.0,1.02,0.2799999999999999,0.92,0.4,0.0,0.46,0.26,0.1699999999999999,0.38,0.14,2.04,0.26,0.2,0.16,0.13,0.28,0.44,0.36,0.53,0.05,0.0,4.12,0.7,0.16,0.0,0.14,0.03,0.08,0.0,0.0,1.6700000000000002,0.35,0.9500000000000002,0.0,0.0,0.17,0.0,1.21,1.77,0.19,0.0,0.8999999999999999,0.0,0.21,0.68,0.11,0.44,0.0,3.3199999999999994,1.8599999999999997,0.55
0.58,0.07,0.14,0.95,0.13,0.32,0.59,0.44,0.42,0.29,0.46,0.0,0.1,0.5,0.0,1.4700000000000002,0.16,0.6900000000000001,0.31,0.32,0.3,0.13,0.6299999999999999,0.16,0.14,3.1000000000000005,0.26,0.74,0.64,0.13,1.2500000000000002,0.32,0.27,0.45,0.28,0.34,5.040000000000001,0.8300000000000001,0.16,0.16,0.14,0.03,0.32,0.0,0.14,1.4300000000000002,0.53,0.48,0.05,0.0,0.17,0.28,1.22,2.01,0.76,0.24,0.3,0.42,0.0,1.4800000000000002,0.15,0.66,0.0,4.739999999999999,2.92,0.22
0.29,0.14,0.28,0.65,0.0,0.14,0.35,0.66,0.63,0.58,0.0,0.14,0.0,0.2299999999999999,0.11,0.66,0.3199999999999999,0.23,0.62,0.64,0.6000000000000001,0.13,0.5700000000000001,0.54,0.0,3.460000000000001,0.0,0.74,0.0,0.26,0.56,0.5599999999999999,0.09,0.9000000000000001,0.39,0.68,4.390000000000001,0.5900000000000001,0.0,0.32,0.14,0.0,0.0,0.07,0.14,1.17,0.1,1.4200000000000002,0.05,0.06,0.0,0.0,1.2000000000000002,1.41,0.0,0.0,1.5,0.0,0.21,0.33,0.04,0.22,0.11,3.64,2.4499999999999997,0.22
0.29,0.0,0.28,0.55,0.0,0.22,0.93,0.22,0.21,0.29,0.23,0.0,0.3,1.06,0.0,1.62,0.36,0.46,0.84,0.32,0.74,0.13,0.5,0.54,0.0,2.890000000000001,0.52,0.6000000000000001,0.0,0.26,0.8700000000000001,0.36,0.18,1.07,0.45,0.34,4.79,0.77,0.0,0.16,0.42,0.0,0.0,0.0,0.0,3.33,0.24,0.6200000000000001,0.1,0.0,0.0,0.14,1.56,2.5900000000000003,0.0,0.12,0.3,0.21,0.21,1.0299999999999998,0.08,1.1,0.0,3.999999999999999,3.13,0.33
0.0,0.0,0.0,1.4,0.52,0.04,1.17,0.44,0.42,0.8699999999999999,0.6900000000000001,0.14,0.1,0.68,0.11,0.51,0.12,0.92,0.09,0.48,0.16,0.13,1.01,0.0,0.14,4.239999999999999,0.26,1.21,0.0,0.0,0.7100000000000001,1.04,0.36,0.08,0.5,0.51,7.230000000000001,1.63,0.16,0.24,0.28,0.03,0.0,0.07,0.21,3.879999999999999,0.54,0.6800000000000002,0.05,0.06,0.68,0.42,2.26,1.84,0.0,0.36,0.6,0.63,0.0,1.44,0.26,0.44,0.11,7.92,3.0799999999999996,0.66
0.0,0.0,0.14,1.19,0.26,0.3,0.71,0.22,0.21,0.58,0.23,0.0,0.0,0.18,0.0,0.49,0.2,0.92,0.53,0.48,0.44,0.0,1.0199999999999998,0.16,0.28,2.5900000000000003,0.0,0.47,0.16,0.13,0.3,0.28,0.36,0.6200000000000001,1.0,0.51,5.3100000000000005,0.49,0.32,0.24,0.14,0.06,0.08,0.0,0.07,1.54,0.14,1.4200000000000002,0.2,0.0,0.34,0.14,1.93,0.97,0.19,0.12,1.5,0.21,0.0,1.5300000000000002,0.16,0.22,0.0,5.249999999999999,2.28,0.11
0.29,0.0,0.28,0.87,0.0,0.33,0.93,0.44,0.42,0.0,0.6900000000000001,0.0,0.2,0.7100000000000001,0.0,0.72,0.04,0.46,0.22,0.16,0.14,0.0,0.35,0.32,0.0,2.87,0.26,0.67,0.48,0.26,0.64,0.56,0.18,0.5700000000000001,0.05,0.17,5.33,1.4400000000000002,0.0,0.08,0.28,0.0,0.24,0.0,0.07,3.7,0.44,0.34,0.0,0.0,0.0,0.42,1.6,1.35,0.5700000000000001,0.36,0.3,0.63,0.0,0.98,0.22,0.22,0.0,5.04,2.0099999999999993,0.0
0.29,0.07,0.42,1.3999999999999997,0.26,0.22,1.62,0.22,0.21,0.29,0.23,0.0,0.0,0.38,0.0,1.65,0.36,0.46,0.8400000000000001,0.32,0.74,0.26,0.91,0.48,0.14,3.2300000000000004,0.52,0.54,0.16,0.39,0.84,0.48,0.18,1.27,0.79,0.34,5.74,1.2500000000000002,0.16,0.16,0.0,0.03,0.08,0.0,0.14,2.92,0.34,0.6200000000000001,0.2,0.0,0.34,0.14,2.3200000000000003,2.8200000000000003,0.19,0.12,0.3,0.21,0.0,1.88,0.16,1.1,0.0,5.06,3.42,0.66
0.29,0.07,0.0,0.54,0.0,0.44,0.12,0.44,0.42,0.29,0.0,0.0,0.1,0.13,0.0,0.53,0.16,0.23,0.31,0.0,0.3,0.0,0.3399999999999999,0.0,0.28,1.15,0.0,0.0,0.0,0.0,0.77,0.32,0.09,0.25,0.21,0.0,2.83,0.37,0.32,0.0,0.0,0.06,0.0,0.0,0.0,0.34,0.15,1.15,0.0,0.0,0.0,0.0,1.14,0.84,0.0,0.0,1.2,0.0,0.0,0.85,0.11,0.22,0.0,1.9,1.7400000000000002,0.0
0.0,0.07,0.14,0.6499999999999999,0.26,0.0,0.8099999999999999,0.22,0.21,0.29,0.46,0.14,0.1,0.49,0.11,0.99,0.16,0.23,0.31,0.0,0.3,0.13,0.56,0.16,0.14,3.49,0.0,0.94,0.8,0.13,0.49,0.48,0.09,0.45,0.28,0.0,6.309999999999999,1.0099999999999998,0.16,0.0,0.28,0.03,0.4,0.07,0.14,1.63,0.24,1.09,0.05,0.06,0.34,0.28,1.77,2.0,0.95,0.24,0.8999999999999999,0.42,0.0,1.01,0.04,0.88,0.11,5.620000000000001,2.3,0.44
0.0,0.0,0.28,0.0,0.13,0.08,0.59,0.44,0.42,0.58,0.0,0.0,0.2,0.67,0.0,1.01,0.12,0.6900000000000001,0.09,0.32,0.16,0.0,0.45,0.32,0.0,2.0500000000000003,0.52,0.2,0.32,0.26,0.4599999999999999,0.52,0.27,0.48,0.22,0.34,4.110000000000001,0.47,0.0,0.16,0.14,0.0,0.16,0.0,0.0,2.46,0.0,0.35,0.0,0.0,0.17,0.0,1.0,1.71,0.38,0.0,0.0,0.0,0.0,0.25,0.0,1.1,0.0,3.959999999999999,2.1199999999999997,0.11
0.0,0.14,0.28,1.2,0.0,0.08,1.16,0.44,0.42,0.58,0.23,0.14,0.1,0.9000000000000001,0.11,1.08,0.36,0.46,0.27,0.16,0.48,0.0,0.36,0.54,0.0,4.68,0.52,1.14,0.32,0.26,0.39,1.08,0.18,0.64,0.22,0.17,6.010000000000002,1.03,0.0,0.08,0.42,0.0,0.16,0.07,0.14,3.26,0.7300000000000001,0.28,0.0,0.06,0.0,0.14,2.0,2.7800000000000007,0.38,0.12,0.0,0.21,0.21,1.33,0.33,0.88,0.11,4.69,3.75,0.55
0.0,0.07,0.0,0.12,0.0,0.15,0.5800000000000001,0.22,0.21,0.29,0.23,0.0,0.0,0.0,0.0,0.19,0.0,0.23,0.0,0.48,0.0,0.0,0.18,0.0,0.14,1.15,0.0,0.0,0.16,0.0,0.38,0.28,0.09,0.0,0.16,0.51,2.9,0.2,0.16,0.24,0.0,0.03,0.08,0.0,0.0,0.7000000000000001,0.0,0.6100000000000001,0.0,0.0,0.0,0.14,0.8700000000000001,0.6399999999999999,0.19,0.12,0.6,0.21,0.0,0.26,0.0,0.22,0.0,1.61,1.2300000000000002,0.11
0.0,0.0,0.14,0.3,0.13,0.04,0.7,0.22,0.21,0.0,0.0,0.0,0.1,0.37,0.0,0.3,0.08,0.46,0.44,0.0,0.28,0.0,0.1699999999999999,0.16,0.0,1.5300000000000002,0.26,0.54,0.16,0.13,0.41,0.52,0.18,0.54,0.0,0.0,3.19,0.6600000000000001,0.0,0.0,0.0,0.0,0.08,0.0,0.14,0.97,0.14,0.81,0.0,0.0,0.17,0.0,1.17,0.84,0.19,0.0,0.8999999999999999,0.0,0.0,0.88,0.0,0.0,0.0,2.72,1.4000000000000004,0.33
0.0,0.07,0.28,0.3,0.26,0.0,0.93,0.0,0.0,0.0,0.0,0.14,0.1,0.39,0.11,0.44,0.12,0.46,0.09,0.32,0.16,0.0,0.1699999999999999,0.32,0.0,2.2900000000000005,0.0,0.4,0.32,0.26,0.6900000000000001,0.2,0.18,0.48,0.0,0.34,3.86,0.77,0.0,0.16,0.28,0.0,0.16,0.07,0.0,1.22,0.15,0.41,0.0,0.06,0.34,0.0,1.0399999999999998,1.06,0.38,0.0,0.3,0.0,0.0,0.5800000000000001,0.11,0.44,0.11,4.17,1.32,0.11
0.58,0.0,0.14,0.6,0.0,0.28,0.46,0.44,0.42,0.0,0.23,0.0,0.0,0.18,0.0,1.59,0.12,0.0,0.09,0.16,0.16,0.13,0.09,1.04,0.14,3.09,0.0,0.47,0.16,0.13,0.1,0.56,0.0,0.28,0.0,0.17,3.64,1.06,0.16,0.08,0.14,0.03,0.08,0.0,0.07,0.46,0.53,0.8200000000000001,0.0,0.0,0.0,0.14,1.2099999999999995,2.4300000000000006,0.19,0.12,0.6,0.21,0.84,0.8,0.11,0.88,0.0,2.03,2.0599999999999996,0.44
0.0,0.21,0.28,0.54,0.39,0.38,1.04,0.0,0.0,0.58,0.23,0.0,0.2,0.7200000000000001,0.0,0.4,0.12,0.23,0.66,0.16,0.42,0.13,0.61,0.54,0.0,3.3200000000000003,0.52,0.47,0.16,0.26,1.16,0.08,0.09,0.91,0.32,0.17,6.150000000000001,1.07,0.0,0.08,0.14,0.0,0.08,0.0,0.07,4.169999999999999,0.24,1.08,0.0,0.0,0.51,0.14,1.8100000000000005,0.87,0.19,0.12,1.2,0.21,0.21,1.08,0.0,0.0,0.0,6.22,2.8,0.22
0.0,0.0,0.0,0.2,0.26,0.0,0.35,0.22,0.21,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.23,0.0,0.16,0.0,0.0,0.12,0.22,0.0,0.78,0.0,0.4,0.16,0.0,0.1,0.16,0.09,0.0,0.17,0.17,2.05,0.2,0.0,0.08,0.28,0.0,0.08,0.0,0.0,1.4700000000000002,0.0,0.0,0.05,0.0,0.34,0.0,0.25,0.41,0.19,0.0,0.0,0.0,0.21,0.2,0.04,0.0,0.0,2.4299999999999997,0.43,0.0
0.0,0.14,0.14,0.3,0.0,0.04,0.36,0.44,0.42,0.58,0.0,0.0,0.1,0.27,0.0,0.6699999999999999,0.04,0.6900000000000001,0.22,0.0,0.14,0.0,0.44,0.38,0.0,1.48,0.26,0.0,0.16,0.13,0.5700000000000001,0.32,0.27,0.37,0.22,0.0,3.1699999999999995,0.29,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.75,0.15,0.48,0.0,0.0,0.0,0.0,0.5800000000000001,0.98,0.19,0.0,0.3,0.0,0.21,0.37,0.11,0.66,0.0,2.6999999999999993,1.79,0.0
0.29,0.14,0.7000000000000001,1.35,0.13,0.18,0.7,0.22,0.21,0.0,0.6900000000000001,0.14,0.2,0.68,0.11,0.93,0.0,0.46,0.0,0.16,0.0,0.0,0.09,1.02,0.28,4.340000000000001,0.26,1.01,0.16,0.65,0.52,0.44,0.18,1.0,0.0,0.17,5.680000000000002,0.8800000000000001,0.32,0.08,0.14,0.06,0.08,0.07,0.21,2.02,0.5900000000000001,0.9500000000000002,0.0,0.06,0.17,0.42,1.48,1.26,0.19,0.36,0.8999999999999999,0.63,0.21,0.83,0.33,0.44,0.11,5.33,2.5799999999999996,0.11
0.0,0.0,0.14,0.0,0.26,0.0,0.0,0.44,0.42,0.29,0.0,0.0,0.1,0.13,0.0,0.43,0.24,0.0,0.75,0.0,0.5800000000000001,0.0,0.35,0.16,0.0,0.93,0.0,0.0,0.16,0.13,0.41,0.32,0.0,0.7900000000000001,0.11,0.0,2.59,0.3399999999999999,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.8800000000000001,0.0,0.0,0.34,0.0,0.7000000000000001,0.76,0.19,0.0,0.8999999999999999,0.0,0.0,0.3299999999999999,0.0,0.22,0.0,2.3299999999999996,1.17,0.0
0.0,0.0,0.42,0.4499999999999999,0.0,0.0,0.23,0.44,0.42,0.29,0.23,0.0,0.0,0.05,0.0,0.23,0.2,0.0,0.53,0.0,0.44,0.26,0.18,0.48,0.0,1.4700000000000002,0.0,0.27,0.0,0.39,0.0,0.4,0.0,1.02,0.11,0.0,1.4200000000000004,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.03,0.2,0.0,0.0,0.0,0.0,0.14,0.43,0.78,0.0,0.12,0.0,0.21,0.0,0.12,0.0,0.0,0.0,1.16,1.06,0.44
0.29,0.07,0.42,1.4900000000000002,0.0,0.48,1.05,0.44,0.42,0.0,0.0,0.0,0.3,0.97,0.0,0.8799999999999999,0.08,0.6900000000000001,0.44,0.0,0.28,0.26,0.2,0.7,0.0,3.5799999999999996,0.26,0.8700000000000001,0.64,0.39,0.75,1.0,0.27,0.9400000000000002,0.27,0.0,6.180000000000001,1.01,0.0,0.0,0.42,0.0,0.32,0.0,0.07,2.89,0.5,0.6800000000000002,0.05,0.0,0.0,0.0,2.24,2.12,0.76,0.0,0.6,0.0,0.21,1.62,0.26,0.44,0.0,5.0699999999999985,3.0299999999999994,0.99
0.29,0.21,0.14,1.69,0.13,0.56,0.59,0.22,0.21,0.58,0.23,0.14,0.2,1.2200000000000002,0.11,1.08,0.3199999999999999,0.6900000000000001,0.62,0.32,0.6000000000000001,0.0,0.69,0.38,0.28,5.49,0.78,1.41,0.0,0.13,0.7,0.92,0.27,0.7000000000000001,0.66,0.34,5.960000000000001,1.05,0.32,0.16,0.42,0.06,0.0,0.07,0.21,2.5900000000000003,0.5800000000000001,0.68,0.1,0.06,0.17,0.14,2.8899999999999997,2.0900000000000003,0.0,0.12,0.6,0.21,0.21,1.93,0.3,0.44,0.11,6.279999999999999,4.7299999999999995,0.55
